NestID,FemaleID,Female,Year,MaleID,IbuttonFile,Jdate,IncubateDay,Sunrise.Seconds,StartTime,EndTime,MidTime,Length,ClosestHourMid(sec),Length.Minute,OnOrOff,FirstOff,StartTemp,EndTemp,MidTemp,TempRow,Ambient,AmbientNL,AmbientDH,Clutch Size,Sampled
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,171,9,16800,64920,67320,66120,2400,64800,40,On,No,25,27.5,26.25,48,26.5,10.4,28.4,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,171,9,16800,67320,68400,67860,1080,68400,18,Off,No,27.5,24.5,26,48,22.5,10.4,28.4,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,171,9,16800,68400,71880,70140,3480,68400,58,On,No,24.5,25.5,25,48,22.5,10.4,28.4,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,171,9,16800,71880,72720,72300,840,72000,14,Off,No,25.5,23,24.25,48,20.1,10.4,28.4,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,172,10,16800,18960,19800,19380,840,18000,14,Off,Yes - On All Night,20.5,16.5,18.5,49,13.5,13.1,34.1,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,172,10,16800,19800,24360,22080,4560,21600,76,On,No,16.5,21.5,19,49,13.3,13.1,34.1,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,172,10,16800,24360,25320,24840,960,25200,16,Off,No,21.5,19,20.25,49,15.8,13.1,34.1,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,172,10,16800,25320,29400,27360,4080,28800,68,On,No,19,24,21.5,49,18.4,13.1,34.1,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,172,10,16800,29400,30120,29760,720,28800,12,Off,No,24,22.5,23.25,49,18.4,13.1,34.1,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,172,10,16800,30120,33120,31620,3000,32400,50,On,No,22.5,25,23.75,49,21.8,13.1,34.1,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,172,10,16800,33120,33960,33540,840,32400,14,Off,No,25,23.5,24.25,49,21.8,13.1,34.1,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,172,10,16800,33960,38760,36360,4800,36000,80,On,No,23.5,28,25.75,49,25.5,13.1,34.1,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,172,10,16800,38760,39480,39120,720,39600,12,Off,No,28,26.5,27.25,49,31.5,13.1,34.1,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,173,11,16800,19440,20160,19800,720,21600,12,Off,Yes - On All Night,24.5,22,23.25,50,17.9,16,18.7,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,173,11,16800,20160,24480,22320,4320,21600,72,On,No,22,24.5,23.25,50,17.9,16,18.7,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,173,11,16800,24480,25320,24900,840,25200,14,Off,No,24.5,22.5,23.5,50,17.7,16,18.7,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,173,11,16800,25320,27600,26460,2280,25200,38,On,No,22.5,23,22.75,50,17.7,16,18.7,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,173,11,16800,27600,28200,27900,600,28800,10,Off,No,23,20.5,21.75,50,17.1,16,18.7,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,173,11,16800,36960,37560,37260,600,36000,10,Off,No,21.5,19.5,20.5,50,16.1,16,18.7,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,173,11,16800,37560,39840,38700,2280,39600,38,On,No,19.5,24.5,22,50,17.3,16,18.7,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,173,11,16800,39840,40560,40200,720,39600,12,Off,No,24.5,22,23.25,50,17.3,16,18.7,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,173,11,16800,40560,42840,41700,2280,43200,38,On,No,22,23.5,22.75,50,17.4,16,18.7,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,173,11,16800,42840,43440,43140,600,43200,10,Off,No,23.5,21.5,22.5,50,17.4,16,18.7,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,173,11,16800,43440,46200,44820,2760,43200,46,On,No,21.5,23.5,22.5,50,17.4,16,18.7,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,173,11,16800,46200,47160,46680,960,46800,16,Off,No,23.5,22,22.75,50,17.4,16,18.7,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,173,11,16800,47160,49680,48420,2520,46800,42,On,No,22,23.5,22.75,50,17.4,16,18.7,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,173,11,16800,49680,50400,50040,720,50400,12,Off,No,23.5,21.5,22.5,50,17.8,16,18.7,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,173,11,16800,55200,56520,55860,1320,57600,22,On,No,21,24,22.5,50,17.4,16,18.7,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,173,11,16800,56520,57600,57060,1080,57600,18,Off,No,24,21,22.5,50,17.4,16,18.7,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,173,11,16800,57600,60600,59100,3000,57600,50,On,No,21,23.5,22.25,50,17.4,16,18.7,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,173,11,16800,60600,61200,60900,600,61200,10,Off,No,23.5,22,22.75,50,17.4,16,18.7,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,173,11,16800,61200,63240,62220,2040,61200,34,On,No,22,24,23,50,17.4,16,18.7,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,173,11,16800,63240,64320,63780,1080,64800,18,Off,No,24,21,22.5,50,17.4,16,18.7,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,173,11,16800,64320,67560,65940,3240,64800,54,On,No,21,23.5,22.25,50,17.4,16,18.7,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,173,11,16800,67560,68160,67860,600,68400,10,Off,No,23.5,22,22.75,50,17.5,16,18.7,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,173,11,16800,68160,69600,68880,1440,68400,24,On,No,22,25,23.5,50,17.5,16,18.7,4,4
2011-30,I.BN,F2011I.BN,2011,2011W.RB,WxRB-2 Late,173,11,16800,69600,70200,69900,600,68400,10,Off,No,25,23,24,50,17.5,16,18.7,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,198,9,17820,19080,19920,19500,840,18000,14,Off,Yes - On All Night,23.5,19.5,21.5,75,16.8,16.1,33.1,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,198,9,17820,19920,21720,20820,1800,21600,30,On,No,19.5,24,21.75,75,16.5,16.1,33.1,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,198,9,17820,21720,22440,22080,720,21600,12,Off,No,24,21.5,22.75,75,16.5,16.1,33.1,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,198,9,17820,22440,26280,24360,3840,25200,64,On,No,21.5,26.5,24,75,18.8,16.1,33.1,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,198,9,17820,26280,27480,26880,1200,25200,20,Off,No,26.5,25,25.75,75,18.8,16.1,33.1,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,198,9,17820,27480,30360,28920,2880,28800,48,On,No,25,27.5,26.25,75,20.5,16.1,33.1,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,198,9,17820,30360,31080,30720,720,32400,12,Off,No,27.5,26.5,27,75,24.1,16.1,33.1,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,198,9,17820,67800,70680,69240,2880,68400,48,On,No,29.5,29.5,29.5,75,26.3,16.1,33.1,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,198,9,17820,70680,71880,71280,1200,72000,20,Off,No,29.5,25.5,27.5,75,24.6,16.1,33.1,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,198,9,17820,71880,76680,74280,4800,75600,80,On,No,25.5,27.5,26.5,75,23,16.1,33.1,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,198,9,17820,76680,78240,77460,1560,79200,26,Off,No,27.5,23,25.25,75,21.8,16.1,33.1,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,199,10,17880,19920,20880,20400,960,21600,16,Off,Yes - On All Night,27,25,26,76,20.9,19.7,28.2,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,199,10,17880,20880,23760,22320,2880,21600,48,On,No,25,27.5,26.25,76,20.9,19.7,28.2,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,199,10,17880,23760,24720,24240,960,25200,16,Off,No,27.5,25,26.25,76,22.1,19.7,28.2,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,199,10,17880,24720,28320,26520,3600,25200,60,On,No,25,28.5,26.75,76,22.1,19.7,28.2,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,199,10,17880,28320,29400,28860,1080,28800,18,Off,No,28.5,27,27.75,76,23,19.7,28.2,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,199,10,17880,29400,32040,30720,2640,32400,44,On,No,27,29.5,28.25,76,22.5,19.7,28.2,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,199,10,17880,32040,33000,32520,960,32400,16,Off,No,29.5,26.5,28,76,22.5,19.7,28.2,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,199,10,17880,33000,37680,35340,4680,36000,78,On,No,26.5,28.5,27.5,76,21.4,19.7,28.2,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,199,10,17880,37680,39120,38400,1440,39600,24,Off,No,28.5,25.5,27,76,21.8,19.7,28.2,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,199,10,17880,39120,41760,40440,2640,39600,44,On,No,25.5,29,27.25,76,21.8,19.7,28.2,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,199,10,17880,41760,42600,42180,840,43200,14,Off,No,29,26.5,27.75,76,23.3,19.7,28.2,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,200,11,17940,20520,21120,20820,600,21600,10,Off,Yes - On All Night,26.5,23.5,25,77,19.8,18.6,29.4,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,200,11,17940,21120,24240,22680,3120,21600,52,On,No,23.5,26,24.75,77,19.8,18.6,29.4,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,200,11,17940,24240,25200,24720,960,25200,16,Off,No,26,22.5,24.25,77,20.7,18.6,29.4,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,200,11,17940,25200,30360,27780,5160,28800,86,On,No,22.5,30,26.25,77,22.7,18.6,29.4,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,200,11,17940,30360,31200,30780,840,32400,14,Off,No,30,28.5,29.25,77,25,18.6,29.4,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,200,11,17940,31200,33000,32100,1800,32400,30,On,No,28.5,30.5,29.5,77,25,18.6,29.4,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,200,11,17940,62160,63720,62940,1560,61200,26,Off,No,32,29,30.5,77,27.5,18.6,29.4,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,200,11,17940,63720,67680,65700,3960,64800,66,On,No,29,30.5,29.75,77,25.7,18.6,29.4,4,4
2011-60,I.BN,F2011I.BN,2011,2011W.RB,WxRB-3 Late,200,11,17940,67680,69120,68400,1440,68400,24,Off,No,30.5,26.5,28.5,77,23.9,18.6,29.4,4,4
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,164,9,16800,18960,19560,19260,600,18000,10,Off,Yes - On All Night,16,13,14.5,41,9.8,9.7,24.5,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,164,9,16800,19560,22920,21240,3360,21600,56,On,No,13,16,14.5,41,10,9.7,24.5,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,164,9,16800,22920,23520,23220,600,21600,10,Off,No,16,14.5,15.25,41,10,9.7,24.5,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,164,9,16800,23520,26160,24840,2640,25200,44,On,No,14.5,17.5,16,41,15.8,9.7,24.5,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,164,9,16800,26160,27000,26580,840,25200,14,Off,No,17.5,15,16.25,41,15.8,9.7,24.5,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,164,9,16800,27000,29640,28320,2640,28800,44,On,No,15,19,17,41,21.8,9.7,24.5,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,164,9,16800,29640,30600,30120,960,28800,16,Off,No,19,17.5,18.25,41,21.8,9.7,24.5,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,164,9,16800,30600,32640,31620,2040,32400,34,On,No,17.5,23,20.25,41,24.5,9.7,24.5,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,164,9,16800,32640,33480,33060,840,32400,14,Off,No,23,22.5,22.75,41,24.5,9.7,24.5,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,164,9,16800,41640,44280,42960,2640,43200,44,On,No,21.5,23,22.25,41,21.1,9.7,24.5,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,164,9,16800,44280,45120,44700,840,43200,14,Off,No,23,21,22,41,21.1,9.7,24.5,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,164,9,16800,45120,46440,45780,1320,46800,22,On,No,21,22.5,21.75,41,19.6,9.7,24.5,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,164,9,16800,46440,47040,46740,600,46800,10,Off,No,22.5,21,21.75,41,19.6,9.7,24.5,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,164,9,16800,47040,50040,48540,3000,46800,50,On,No,21,23,22,41,19.6,9.7,24.5,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,164,9,16800,50040,50880,50460,840,50400,14,Off,No,23,20.5,21.75,41,21.4,9.7,24.5,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,164,9,16800,50880,52920,51900,2040,50400,34,On,No,20.5,23.5,22,41,21.4,9.7,24.5,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,164,9,16800,52920,53760,53340,840,54000,14,Off,No,23.5,22,22.75,41,22.7,9.7,24.5,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,164,9,16800,53760,56400,55080,2640,54000,44,On,No,22,24.5,23.25,41,22.7,9.7,24.5,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,164,9,16800,56400,57000,56700,600,57600,10,Off,No,24.5,22.5,23.5,41,22.7,9.7,24.5,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,164,9,16800,57000,58680,57840,1680,57600,28,On,No,22.5,24,23.25,41,22.7,9.7,24.5,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,164,9,16800,58680,59520,59100,840,57600,14,Off,No,24,22,23,41,22.7,9.7,24.5,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,164,9,16800,65040,68520,66780,3480,68400,58,On,No,21.5,23,22.25,41,19.4,9.7,24.5,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,164,9,16800,68520,69240,68880,720,68400,12,Off,No,23,21,22,41,19.4,9.7,24.5,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,165,10,16800,19200,19920,19560,720,18000,12,Off,No,19.5,17.5,18.5,42,14.5,11.1,19.4,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,165,10,16800,19920,22920,21420,3000,21600,50,On,No,17.5,19.5,18.5,42,14.4,11.1,19.4,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,165,10,16800,22920,23520,23220,600,21600,10,Off,No,19.5,18,18.75,42,14.4,11.1,19.4,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,165,10,16800,23520,26400,24960,2880,25200,48,On,No,18,20,19,42,14.4,11.1,19.4,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,165,10,16800,26400,26880,26640,480,25200,8,Off,No,20,18,19,42,14.4,11.1,19.4,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,165,10,16800,26880,29160,28020,2280,28800,38,On,No,18,20,19,42,14.4,11.1,19.4,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,165,10,16800,29160,29760,29460,600,28800,10,Off,No,20,18,19,42,14.4,11.1,19.4,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,165,10,16800,61800,64560,63180,2760,64800,46,On,No,19.5,21,20.25,42,17.6,11.1,19.4,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,165,10,16800,64560,65280,64920,720,64800,12,Off,No,21,19,20,42,17.6,11.1,19.4,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,165,10,16800,65280,67800,66540,2520,64800,42,On,No,19,20,19.5,42,17.6,11.1,19.4,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,165,10,16800,67800,68640,68220,840,68400,14,Off,No,20,17.5,18.75,42,15.9,11.1,19.4,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,165,10,16800,68640,72960,70800,4320,72000,72,On,No,17.5,19.5,18.5,42,14.4,11.1,19.4,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,166,11,16800,20400,21360,20880,960,21600,16,Off,Yes - On All Night,17.5,14,15.75,43,9.9,8.5,27.3,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,166,11,16800,21360,25680,23520,4320,25200,72,On,No,14,19,16.5,43,12.4,8.5,27.3,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,166,11,16800,25680,26280,25980,600,25200,10,Off,No,19,17,18,43,12.4,8.5,27.3,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,166,11,16800,26280,29640,27960,3360,28800,56,On,No,17,20.5,18.75,43,17.2,8.5,27.3,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,166,11,16800,29640,30360,30000,720,28800,12,Off,No,20.5,19,19.75,43,17.2,8.5,27.3,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,166,11,16800,30360,33480,31920,3120,32400,52,On,No,19,22,20.5,43,17.9,8.5,27.3,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,166,11,16800,33480,33960,33720,480,32400,8,Off,No,22,20.5,21.25,43,17.9,8.5,27.3,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,166,11,16800,58440,60960,59700,2520,61200,42,On,No,25,26.5,25.75,43,22.5,8.5,27.3,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,166,11,16800,60960,62280,61620,1320,61200,22,Off,No,26.5,23,24.75,43,22.5,8.5,27.3,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,166,11,16800,62280,65280,63780,3000,64800,50,On,No,23,25.5,24.25,43,20.9,8.5,27.3,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,166,11,16800,65280,66120,65700,840,64800,14,Off,No,25.5,23.5,24.5,43,20.9,8.5,27.3,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,166,11,16800,66120,68400,67260,2280,68400,38,On,No,23.5,23.5,23.5,43,18.7,8.5,27.3,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,166,11,16800,68400,69240,68820,840,68400,14,Off,No,23.5,20,21.75,43,18.7,8.5,27.3,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,166,11,16800,69240,71760,70500,2520,72000,42,On,No,20,22,21,43,16.9,8.5,27.3,5,5
2011-23,N.YW,F2011N.YW,2011,2011WG.L,WGxL-1 Late,166,11,16800,71760,72360,72060,600,72000,10,Off,No,22,19.5,20.75,43,16.9,8.5,27.3,5,5
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,171,3,16800,18900,19740,19320,840,18000,14,Off,Yes - On All Night,18,16,17,48,11.1,10.4,28.4,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,171,3,16800,19740,22380,21060,2640,21600,44,On,No,16,19,17.5,48,11.6,10.4,28.4,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,171,3,16800,22380,23100,22740,720,21600,12,Off,No,19,17.5,18.25,48,11.6,10.4,28.4,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,171,3,16800,23100,26100,24600,3000,25200,50,On,No,17.5,21,19.25,48,14.3,10.4,28.4,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,171,3,16800,26100,27060,26580,960,25200,16,Off,No,21,19.5,20.25,48,14.3,10.4,28.4,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,171,3,16800,27060,30300,28680,3240,28800,54,On,No,19.5,24.5,22,48,16.4,10.4,28.4,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,171,3,16800,30300,31260,30780,960,32400,16,Off,No,24.5,23,23.75,48,19,10.4,28.4,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,172,4,16800,18900,19860,19380,960,18000,16,Off,Yes - On All Night,19.5,17,18.25,49,13.5,13.1,34.1,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,172,4,16800,19860,24180,22020,4320,21600,72,On,No,17,21,19,49,13.3,13.1,34.1,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,172,4,16800,24180,25020,24600,840,25200,14,Off,No,21,19,20,49,15.8,13.1,34.1,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,172,4,16800,25020,29100,27060,4080,28800,68,On,No,19,24.5,21.75,49,18.4,13.1,34.1,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,173,5,16800,19020,20220,19620,1200,18000,20,Off,Yes - On All Night,23.5,20.5,22,50,18.7,16,18.7,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,173,5,16800,20220,23820,22020,3600,21600,60,On,No,20.5,24,22.25,50,17.9,16,18.7,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,173,5,16800,23820,24540,24180,720,25200,12,Off,No,24,22,23,50,17.7,16,18.7,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,173,5,16800,24540,27180,25860,2640,25200,44,On,No,22,23.5,22.75,50,17.7,16,18.7,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,173,5,16800,27180,28020,27600,840,28800,14,Off,No,23.5,22,22.75,50,17.1,16,18.7,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,173,5,16800,28020,30660,29340,2640,28800,44,On,No,22,23,22.5,50,17.1,16,18.7,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,173,5,16800,30660,31980,31320,1320,32400,22,Off,No,23,20.5,21.75,50,16,16,18.7,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,173,5,16800,31980,34500,33240,2520,32400,42,On,No,20.5,21.5,21,50,16,16,18.7,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,173,5,16800,34500,35220,34860,720,36000,12,Off,No,21.5,20,20.75,50,16.1,16,18.7,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,173,5,16800,35220,37020,36120,1800,36000,30,On,No,20,24,22,50,16.1,16,18.7,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,173,5,16800,37020,37980,37500,960,36000,16,Off,No,24,22.5,23.25,50,16.1,16,18.7,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,173,5,16800,37980,39900,38940,1920,39600,32,On,No,22.5,24.5,23.5,50,17.3,16,18.7,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,173,5,16800,39900,40620,40260,720,39600,12,Off,No,24.5,22.5,23.5,50,17.3,16,18.7,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,173,5,16800,40620,42540,41580,1920,43200,32,On,No,22.5,23.5,23,50,17.4,16,18.7,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,173,5,16800,42540,43380,42960,840,43200,14,Off,No,23.5,21,22.25,50,17.4,16,18.7,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,173,5,16800,43380,46020,44700,2640,43200,44,On,No,21,22.5,21.75,50,17.4,16,18.7,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,173,5,16800,46020,46860,46440,840,46800,14,Off,No,22.5,21.5,22,50,17.4,16,18.7,3,0
2011-36,N.LN,F2011N.LN,2011,2011Y.GG,YxGG1-2 Early,173,5,16800,46860,49020,47940,2160,46800,36,On,No,21.5,23.5,22.5,50,17.4,16,18.7,3,0
